text	label
Study stopped early due to slow accrual.	Insufficient_Enrollment
Low inclusion rate	Insufficient_Enrollment
Treatment strategy changed	Study_Design
Unavailability of clarithromycin 250 mg in the market	Logistics_Resources
SP arms were stopped due to high levels of treatment failure.CD not available.	Negative
Funding	Business_Administrative
See termination reason in detailed description.	No_Context
Anticipation of inadequate recruitment according to current format.	Insufficient_Enrollment
STEBA decided to develop WST11 that is soluble in aqueous solutions. The property of WST 11   make it safer and better candidate for therapeutic applications.	Business_Administrative
"Lack of funds; FDA approved a topical form of diclofenac during study, no need to continue   study of pharmacy-compounded drug."	Business_Administrative
Sponsor decision due to low subject recrcuitment	Insufficient_Enrollment
Based on analysis of results and consideration of available treatments, the overall benefit to  risk profile of ocrelizumab was not favorable in RA.	Business_Administrative
Competing Departmental Studies	Business_Administrative
The study did not recruit/no study activity occurred.	Invalid_Reason
Change in strategy.	Business_Administrative
See termination reason in detailed description	No_Context
Company decision taken in light of demands by certain national health authorities	Business_Administrative
Based on analysis of results and consideration of available treatments, the overall benefit to  risk profile of ocrelizumab was not favorable in RA.	Business_Administrative
Supplement expired and unable to obtain more from company manufacturing	Logistics_Resources
Study not started	Invalid_Reason
Sponsor decision	Business_Administrative
There is no possibility to reach the target patient number within the set time frame	Insufficient_Enrollment
"Primary study outcome achieved; investigator decided to conduct the study without sponsor  support after 2009."	Endpoint_Met
Early termination due to loss of interest and low enrollment of patient	Business_Administrative
Funding was unable to be secured for this study	Business_Administrative
Reorganization of personnel forced termination.	Business_Administrative
FDA concerns regarding Avandamet	Regulatory
PI relocated	Study_Staff_Moved
Financial and administrative matters did not allow collaboration among centers.	Business_Administrative
Study withdrawn due to personnel limitations.	Business_Administrative
Insufficient patient recruitment	Insufficient_Enrollment
Withdrew due to funding	Business_Administrative
Study was stopped after enrolment of about 200 patients for slow recruitment	Insufficient_Enrollment
See termination reason in detailed description.	No_Context
Evolution of patient's care allows no more recruitment	Insufficient_Enrollment
The Study was terminated on May 24th 2012 due to a slow recruitment rate. The study was not  terminated for reasons of safety or efficacy.	Insufficient_Enrollment
Safety Issue: The trial was prematurely terminated on Dec 9, 2010, due to safety concerns,  specifically new emerging evidence of hepatic injury.	Safety_Sideeffects
Consent form is being revised	Study_Design
Enrollment closed	Invalid_Reason
Lack of efficacy	Negative
After primary completition date, experimental drug was no longer available	Logistics_Resources
Planned number of 30 subjects could not be recruited during recruitment phase.	Insufficient_Enrollment
Ceased production of the study drug, Lymphoglobulin. Recruitment of patients onto the trial  was too slow.	Logistics_Resources
Novartis ended all studies regarding Aliskiren.	Business_Administrative
Per protocol intermediate analyses of 76 patients and enrollment difficulties.	Interim_Analysis
No efficacy (interim.analysis)	Negative
A significant reduction in head injuries coupled with more frequent use of crainectomy reduced   the number of potential subjects.	Insufficient_Enrollment
We strongly feel that the ability to recruit the required number of patients is very low and  thus decided to stop the study.	Insufficient_Enrollment
Study was terminated by sponsor due to market authorization of tocilizumab for the study  population.	Business_Administrative
Unable to recruit enough subjects to attain the minimum sample size.	Insufficient_Enrollment
Substance discontinued	Study_Design
Previous studies have been done regarding same condition	Another_Study
Clinicians were not offering the study to eligible potential subjects.	Insufficient_Enrollment
The study was terminated due to poor feasibility and lack of interest at the participating  sites.	Business_Administrative
Low cure rate in the study (fluconazole) group	Negative
Clinical Hold	Regulatory
Because of negative results of the sister study NAK-06 and the low overall response rate at  week 24.	Another_Study
Effective August 13, 2004: Unanticipated high incidence of post-transplant lymphoproliferative  disorder	Safety_Sideeffects
Withdrawn as company has shut down and filed for bankruptcy	Business_Administrative
Study was never initiated	Invalid_Reason
Trial completed prematurely.	No_Context
This trial is being closed based on lack of substantive efficacy, slow accrual and overall  tolerance in patients treated to date.	Negative
Unable to complete study	No_Context
Safety concerns	Safety_Sideeffects
Lack of funding	Business_Administrative
See termination reason in detailed description.	No_Context
No more funding	Business_Administrative
Sponsor decided to discontinue study drug development.	Study_Design
Insufficient Accrual	Insufficient_Enrollment
Unable to successfully recruit subjects to this study.	Insufficient_Enrollment
Study was closed permanently before the accrual goal was met due to slow accrual	Insufficient_Enrollment
Withdrawn due to toxicity	Safety_Sideeffects
Scientific data called into question the viability of the substance class	Another_Study
The study had poor enrollment with only 16 patients randomized across 19 study centers over an   18-month period.	Insufficient_Enrollment
Due to administrative reasons not related to efficacy or safety.	Business_Administrative
Poor accrual and response less than expected on interim analysis	Insufficient_Enrollment
Planned to design a prospective study	Another_Study
Substance was withdrawn from further development.	Study_Design
Withdrawn as the sponsor has stopped the drug for NSCLC population	Study_Design
Sponsor withdrew support	Business_Administrative
Study withdrawn due to business decisions. No subjects were treated.	Business_Administrative
Slow accrual led to early study termination.	Insufficient_Enrollment
Unavailability of investigational product	Logistics_Resources
Funding has been pulled	Business_Administrative
To pursue other indications	Business_Administrative
Based on analysis of results and consideration of available treatments, the overall benefit to  risk profile of ocrelizumab was not favorable in RA.	Business_Administrative
Overall profile of the compound does not offer significant clinical advantage to patients over   currently available lipid lowering agents	Negative
Lack of Response	Negative
PI unable to secure funding for the project so study was not pursued.	Business_Administrative
"Study was administratively withdrawn by the IRB; no subjects were enrolled"	Regulatory
Reports of significant laboratory abnormalities and adverse events in a number of clinical   study participants.	Safety_Sideeffects
Funding was unavailable to complete the study as originally planned.	Business_Administrative
The study objectives became unachievable as a result of the termination of 0913M0621	Study_Design
Lack of support from pharmaceutical collaborator.	Business_Administrative
Two patients in the first dose level be counted as reaching DLT. DSMB recommend terminated  early this trial.	Safety_Sideeffects
Study was terminated due to withdrawal of CRADA partner.	Business_Administrative
